id,split,v1_orig_mean,v1_orig_std,v1_orig_min,v1_orig_max,v1_orig_entropy,v1_clahe_mean,v1_clahe_std,v1_clahe_min,v1_clahe_max,v1_clahe_entropy,v1_delta_mean,v1_delta_std,v1_delta_entropy,v2_orig_mean,v2_orig_std,v2_orig_min,v2_orig_max,v2_orig_entropy,v2_clahe_mean,v2_clahe_std,v2_clahe_min,v2_clahe_max,v2_clahe_entropy,v2_delta_mean,v2_delta_std,v2_delta_entropy
CXR2342_IM-0907,train,139.30559158325195,70.7105193054789,0,250,7.5190883316558,139.4519920349121,70.09260346085273,3,252,7.428287707206703,0.14640045166015625,-0.6179158446261681,-0.09080062444909665,83.4421501159668,66.0181569846153,0,255,6.901535237189177,94.97328186035156,67.27526763290506,0,255,6.905331116583157,11.531131744384766,1.2571106482897534,0.003795879393980073
CXR845_IM-2367,train,115.81066918419765,56.95342174996443,0,238,7.464298857703536,121.75999877690802,60.825604397071785,2,246,7.537749901308528,5.94932959271037,3.8721826471073584,0.073451043604992,93.21396083047945,76.72827259212656,0,248,6.995647007769912,96.95831167441291,73.68471698022638,2,252,7.046686312435943,3.7443508439334607,-3.0435556119001745,0.05103930466603135
CXR773_IM-2318,train,95.69285857371794,38.3312878930789,0,255,6.949464100294089,108.69225135216347,43.28035561887768,2,255,7.188615118776989,12.999392778445525,4.949067725798777,0.23915101848289932,159.93929975460736,87.72431429917967,0,255,7.170899162133082,147.03213892227564,81.36664353610058,2,255,7.481156635172899,-12.907160832331726,-6.357670763079085,0.3102574730398162
CXR1359_IM-0233,train,142.32428761017627,60.826947092089725,0,255,7.783238022621067,132.09874236278046,61.2013780895412,0,255,7.7649872349814775,-10.225545247395814,0.37443099745147634,-0.018250787639589205,115.03033290765224,74.96893652254354,0,244,7.44637820086987,114.76703037359776,72.81858129707912,0,249,7.574415100523215,-0.2633025340544748,-2.1503552254644234,0.12803689965334453
CXR1590_IM-0383,train,141.20365397135416,40.277277515733154,1,196,6.878893388632936,142.36906550480768,44.56849919372117,2,224,7.160593981350292,1.165411533453522,4.29122167798802,0.2817005927173559,176.85202574118588,61.8685828439761,0,255,7.5049071844266955,162.9530248397436,62.52895005088547,3,255,7.5579178198550245,-13.899000901442292,0.6603672069093705,0.05301063542832907
CXR636_IM-2215,train,154.06470108032227,67.61997754539111,0,246,7.67630457886578,150.76921463012695,68.28677541946888,2,253,7.657094613959905,-3.2954864501953125,0.6667978740777727,-0.019209964905875232,126.68328475952148,81.00115310689189,0,247,7.143717986568286,124.31445693969727,76.45917716698601,2,252,7.226715357148851,-2.3688278198242188,-4.541975939905882,0.08299737058056511
CXR3288_IM-1569,train,124.03754185267857,26.612225858159,19,241,6.672339363833288,128.61436011904763,35.2859481703557,10,247,6.978147810696479,4.5768182663690595,8.673722312196702,0.30580844686319075,126.75828200120192,31.520077277470733,2,243,6.688811541500853,131.79735702123398,36.53471690925308,2,249,7.018334775031213,5.039075020032058,5.0146396317823445,0.3295232335303595
CXR2169_IM-0785-0001,train,118.87574269316343,82.60873855839269,0,250,7.308772843679852,120.12523702973301,80.8754145771481,2,252,7.343248020322654,1.2494943365695832,-1.733323981244581,0.0344751766428022,143.86332280585106,50.22367059316558,0,231,7.312829057229258,139.78511469414894,58.44243519273612,0,246,7.600754789770324,-4.078208111702111,8.218764599570541,0.28792573254106646
CXR1848_IM-0550,train,132.4640159970238,36.11839626702062,1,221,7.10311322237936,133.13618861607142,43.179532225999054,2,243,7.279559502714589,0.6721726190476147,7.061135958978433,0.17644628033522913,127.56060008513622,57.91234358293837,0,200,6.813917348020611,130.79170735677084,58.83563597441536,2,226,7.010524324129603,3.2311072716346274,0.9232923914769913,0.19660697610899192
CXR3735_IM-1866,train,136.3363151550293,56.09443278872436,0,253,7.52749890106398,136.69076919555664,62.04746957343287,2,255,7.600248507533431,0.35445404052734375,5.953036784708509,0.07274960646945061,88.1639289855957,74.24025676468372,0,245,6.617772114376333,94.71548843383789,75.11729392324439,2,248,6.65933513861639,6.5515594482421875,0.8770371585606682,0.04156302424005709
CXR1118_IM-0079,train,145.73389434814453,63.17031898446796,0,244,7.729936171826548,147.09415817260742,60.62573489953259,2,246,7.600961340888653,1.3602638244628906,-2.544584084935373,-0.12897483093789486,102.80502319335938,72.81579693304927,0,255,6.913160187638333,108.47232055664062,71.48315020824563,2,255,6.822015437957091,5.66729736328125,-1.332646724803638,-0.09114474968124142
CXR3244_IM-1536,train,136.80586438301282,37.6236367864152,1,230,7.131861106526227,140.79115647536057,41.84349403827954,2,238,7.0416241009932685,3.9852920923477484,4.21985725186434,-0.09023700553295821,110.59668907752403,53.86158043248479,0,226,7.050679481498107,118.59325545873398,55.475037381419554,2,228,7.137203900290469,7.996566381209945,1.6134569489347612,0.08652441879236239
CXR1320_IM-0207,train,107.04089006696428,27.921220043351777,0,255,6.59753692925999,117.64756789434524,33.295024621777536,2,255,6.871397719868594,10.606677827380963,5.373804578425759,0.27386079060860435,94.73660043569711,37.98103438438858,0,251,6.3757516856972085,107.9848883213141,40.864567262784846,2,253,6.5996753148563005,13.248287885616989,2.8835328783962666,0.22392362915909203
CXR220_IM-0811,train,102.91591262817383,65.36845092244187,0,248,7.234745466938726,108.19244766235352,69.17329974214289,2,252,7.407395604195473,5.2765350341796875,3.8048488197010215,0.17265013725674727,78.13384707611387,74.2341430421041,0,246,6.597834859968442,83.80699515264027,74.22210065169226,2,250,6.685283511101321,5.673148076526402,-0.012042390411835413,0.08744865113287936
CXR1287_IM-0188,train,168.7227020263672,52.79982572641297,0,255,7.438346726882255,157.1781349182129,58.78378047523758,2,255,7.527840507808077,-11.544567108154297,5.983954748824608,0.08949378092582183,118.99722671508789,76.5038327767585,0,255,6.903312023022412,118.48769760131836,75.42318142995057,0,255,6.9347040674819285,-0.5095291137695312,-1.080651346807926,0.03139204445951638
CXR1514_IM-0333,train,131.18621186755954,26.43214007271102,29,254,6.656072750491837,133.1364722842262,34.30626718451862,11,255,6.948802839880692,1.9502604166666515,7.874127111807596,0.29273008938885514,101.87159142127403,41.62701838468965,0,240,6.365545151938484,111.52566919571314,43.671250435842246,2,249,6.7576026932773265,9.654077774439102,2.0442320511525978,0.3920575413388425
CXR3488_IM-1696,train,90.00655746459961,73.63748337016419,0,255,6.951585260889848,94.92619705200195,70.29404670866025,3,255,6.976127455674855,4.919639587402344,-3.3434366615039437,0.024542194785007077,137.91549479166667,56.88545243317928,0,235,7.539506414112998,137.52105654761905,61.73265864437842,2,244,7.62099092595548,-0.3944382440476204,4.847206211199136,0.08148451184248184
CXR3099_IM-1450,train,102.35365513392857,30.593048088817476,0,235,6.797585021859636,114.58364955357143,37.17345981653247,2,248,7.039629787911435,12.229994419642864,6.580411727714996,0.2420447660517997,88.2319586338141,37.45475117988915,0,244,6.29992886257458,102.66977789463141,41.05682473301119,2,247,6.671676065539591,14.437819260817307,3.6020735531220396,0.37174720296501107
CXR2622_IM-1110,train,114.87821018949468,59.88909927187086,0,255,7.463778829565557,118.55546320921985,62.505460247446386,3,255,7.5043061320243805,3.677253019725171,2.6163609755755246,0.0405273024588233,117.34381577141288,71.05883474812964,0,255,7.346534665769839,118.73215878934846,68.76635899033849,2,255,7.333535414054596,1.3883430179355827,-2.292475757791152,-0.012999251715243076
CXR2922_IM-1325,train,83.52822666952055,68.80586336580933,0,255,7.06915427097928,93.12447254158512,68.9168454032745,2,255,7.364101443841088,9.596245872064571,0.11098203746516333,0.29494717286180805,146.50830470004013,52.75312507386499,0,252,7.567887878433357,142.33495309991974,59.369627960410966,2,255,7.633372535399062,-4.173351600120384,6.616502886545973,0.0654846569657046
CXR3458_IM-1678,train,163.00112533569336,64.05794586125405,0,246,7.383064869498289,157.78801345825195,64.15479532801812,2,247,7.383064746452399,-5.213111877441406,0.0968494667640698,-1.2304589080969208e-07,127.03032302856445,69.42835686898313,0,254,7.347286236981662,128.38849258422852,67.35940961706834,3,254,7.313375337992822,1.3581695556640625,-2.0689472519147927,-0.033910898988840366
CXR1968_IM-0630,train,70.76212692260742,68.93409915530836,0,241,6.122474225639435,78.74249267578125,67.26201545628955,3,246,6.047900559649753,7.980365753173828,-1.6720836990188133,-0.07457366598968207,139.6302222842262,50.73670864288147,0,239,7.523230160644871,139.548046875,55.08317935605221,3,252,7.585431757455402,-0.08217540922618127,4.346470713170746,0.06220159681053161
CXR430_IM-2071,train,107.76142501831055,73.46515655574812,0,253,7.076595345794691,107.57479858398438,74.18645682495674,3,254,7.202959890565593,-0.18662643432617188,0.7213002692086121,0.12636454477090187,93.4608644859813,74.9335163483277,0,245,7.207188914918223,98.77169733255452,74.02037109310386,2,250,7.210785331291289,5.31083284657322,-0.9131452552238386,0.003596416373065736
CXR1327_IM-0211,train,124.26654480836673,67.98259421422401,0,255,7.315776238247423,125.19351202404809,69.09159451531129,2,255,7.427882178407707,0.9269672156813584,1.1090003010872778,0.11210594016028352,93.37603125,81.134142583049,0,248,6.667727965533139,96.4343359375,80.07349705375927,3,252,6.751863490314948,3.058304687499998,-1.0606455292897294,0.08413552478180897
CXR417_IM-2060,train,116.56092194818501,59.932483853494396,0,255,7.486524137498495,122.1533774882904,60.832472728797015,2,255,7.48566805902218,5.592455540105391,0.8999888753026184,-0.000856078476315858,95.02502182683044,82.00532410129846,0,245,6.406281451847855,94.92079494821773,78.97467962879864,2,249,6.4323423829155155,-0.10422687861270674,-3.030644472499816,0.026060931067660498
CXR1384_IM-0246,train,162.78502604166667,54.70665056629182,0,255,7.639780709920094,143.90784505208333,59.58834262232833,0,255,7.727170692590633,-18.877180989583337,4.881692056036506,0.08738998267053866,154.01299266326123,88.21263584477047,0,255,7.225594987591884,141.5668006310096,81.12690125437328,2,255,7.532321763120543,-12.446192032251616,-7.085734590397195,0.30672677552865935
CXR982_IM-2470,train,161.5091517857143,55.50141057190357,0,253,7.534980357924789,154.73729538690475,55.28690528402248,2,254,7.49509756970618,-6.771856398809547,-0.2145052878810887,-0.03988278821860902,150.63185004514446,58.82209348943405,0,241,7.366876311546436,147.23065998695827,59.966224896678796,2,246,7.466859534106119,-3.401190058186188,1.1441314072447426,0.09998322255968262
CXR1385_IM-0246,train,140.68787384033203,68.66707176694005,0,255,7.536561058010081,135.1770782470703,67.92655305031923,2,255,7.5520442069336315,-5.510795593261719,-0.7405187166208265,0.015483148923550516,94.92411804199219,81.55574218245988,0,255,6.280386203088735,94.95427703857422,79.49496064833684,2,255,6.339960111895207,0.03015899658203125,-2.0607815341230378,0.059573908806472176
CXR2070_IM-0704,train,109.31942983774039,37.57586963600015,0,255,6.85712041765893,119.84920873397436,43.234051296186315,0,255,7.151809642990534,10.529778896233978,5.658181660186166,0.294689225331604,142.51432291666666,54.72446394034375,0,231,7.208905508318771,141.98859112079327,57.86387274328341,0,243,7.3882664812668555,-0.5257317958733836,3.1394088029396556,0.17936097294808473
CXR3349_IM-1606,train,126.89346704727564,66.71122672063325,0,239,7.537897397557833,122.97526041666667,69.07061799792497,0,249,7.725191326412121,-3.918206630608964,2.3593912772917207,0.18729392885428808,90.0011487129407,76.71874315765524,0,229,6.980736574338588,93.50624436598558,76.77013592277693,2,244,7.1092940169239505,3.505095653044876,0.05139276512169033,0.12855744258536284
CXR8_IM-2333,train,123.21270751953125,64.94348614587302,0,255,7.549735195305639,122.84717178344727,66.10545069496403,2,255,7.629409327170428,-0.3655357360839844,1.1619645490910102,0.07967413186478911,88.8999252319336,77.84697283060179,0,251,6.572607851991126,93.1451644897461,78.99112115315951,2,254,6.680263674264394,4.2452392578125,1.1441483225577258,0.10765582227326753
CXR2520_IM-1039,train,144.0475845336914,66.52830294382018,0,255,7.470785059182955,138.61906051635742,67.78653286674589,2,255,7.544969403879715,-5.428524017333984,1.2582299229257075,0.07418434469675983,102.62125015258789,70.56092788293525,0,254,6.95236236801415,109.11584854125977,70.78174568445715,0,254,6.849042482595337,6.494598388671875,0.22081780152190333,-0.10331988541881287
CXR3043_IM-1417,train,154.0310790560987,34.21981537553237,4,255,6.694166158850667,150.3328495984637,45.56097210196918,2,255,7.272367979930502,-3.6982294576349943,11.341156726436807,0.5782018210798352,111.43913548875433,56.58478209947678,1,192,7.136549268595331,120.61773491565744,60.185053907122295,2,229,7.408555622701458,9.178599426903105,3.6002718076455125,0.27200635410612684
CXR1453_IM-0292,train,103.913818359375,72.41753072002764,0,255,7.142646232625715,110.39182662963867,67.27817896651383,2,255,6.969239029337593,6.478008270263672,-5.139351753513807,-0.17340720328812242,171.20260881696427,54.41026897099624,0,249,7.512499612047929,164.25214378720239,56.55737593172881,2,250,7.491588158034198,-6.950465029761887,2.1471069607325646,-0.020911454013730513
CXR849_IM-2371,train,158.1133575439453,60.53888062983912,0,255,7.56545484284513,155.65452575683594,64.30067400276918,3,255,7.508353221293434,-2.458831787109375,3.7617933729300645,-0.057101621551695736,86.60902404785156,67.3995723069177,0,254,6.77754372462215,96.20318222045898,67.91717486091476,3,254,6.793744841797709,9.594158172607422,0.517602553997051,0.01620111717555872
CXR2871_IM-1277,train,145.14389419555664,64.23351902239042,0,255,7.559380700544325,140.46916580200195,62.814499029499075,3,255,7.511690509386236,-4.6747283935546875,-1.41901999289135,-0.0476901911580887,100.66302384393063,72.5307304867471,0,254,6.699739224871275,105.63582686054913,72.28514110467329,0,254,6.73201086541604,4.972803016618499,-0.24558938207381686,0.03227164054476539
CXR902_IM-2409,train,121.80652409009546,40.56231058965711,0,255,7.276838387105735,131.48733498657518,46.131331565034905,2,255,7.39927606451338,9.680810896479713,5.569020975377796,0.12243767740764522,97.07589340209961,73.1046086785659,0,248,6.914446139318085,103.80985641479492,74.01318554535439,2,250,6.87468679297783,6.7339630126953125,0.9085768667884935,-0.03975934634025524
CXR1365_IM-0237,train,126.25373840332031,72.04649341572681,0,245,7.594859041919779,125.51794815063477,71.98385310721939,2,247,7.673866299059592,-0.7357902526855469,-0.06264030850742586,0.07900725713981238,72.83828812989236,71.33160000386113,0,249,6.2830319924995655,81.44566031678082,72.20226304924377,2,252,6.807393938684063,8.607372186888455,0.870663045382642,0.5243619461844977
CXR1898_IM-0581,train,131.63580791766827,58.70321061550273,6,216,7.366115517576295,127.35218850160257,60.075016636838235,3,236,7.5916692123179965,-4.283619416065704,1.3718060213355088,0.22555369474170117,124.87489044971956,81.46485484175547,0,248,6.877737433562016,120.7486321864984,76.34658505869649,0,252,7.148406202538589,-4.12625826322116,-5.118269783058977,0.27066876897657277
CXR896_IM-2406,train,164.52682756696427,50.174003553515625,0,255,7.359872456879403,158.21217447916666,55.404240713003524,3,255,7.4673379869106045,-6.314653087797609,5.230237159487899,0.10746553003120152,103.21702223557692,37.07245922554848,0,251,6.568206421721917,115.22914788661859,41.38172706335077,2,253,6.8975550222623685,12.012125651041671,4.309267837802295,0.32934860054045156
CXR1019_IM-0015,train,157.41629464285714,66.91898570512755,0,255,7.58750654308329,146.38687686011906,67.27138631466494,0,255,7.718514898717922,-11.02941778273808,0.3524006095373835,0.13100835563463242,137.49036270532852,69.55458253194439,0,215,7.121666671472173,137.82142991286057,67.46271198693715,0,236,7.290005981228417,0.331067207532044,-2.0918705450072395,0.16833930975624334
CXR655_IM-2231,train,132.32905960083008,68.87229390693314,0,247,7.741690944273367,132.16738891601562,67.5057128459471,2,254,7.695214604561128,-0.16167068481445312,-1.3665810609860358,-0.04647633971223897,87.67012405395508,78.78525320841382,0,244,6.514843782148734,89.34223175048828,77.24095755237734,2,252,6.829344159152213,1.6721076965332031,-1.544295656036482,0.3145003770034789
CXR2015_IM-0664,train,119.54791416266026,47.69124623139565,3,253,6.8520587938209925,126.66245367588141,51.28112805975739,2,254,7.049365858904388,7.114539513221146,3.58988182836174,0.1973070650833959,118.23569103422619,27.89274451491253,0,255,6.721478692946543,125.48521670386904,36.950807809150774,0,255,7.087363583760691,7.24952566964285,9.058063294238245,0.3658848908141481
CXR161_IM-0394,train,153.27980041503906,70.16457054768333,0,255,7.42235485667028,143.49369430541992,70.05349441015532,2,255,7.557487702284482,-9.78610610961914,-0.11107613752800205,0.13513284561420225,100.98439407348633,81.23844999308534,0,248,6.408291731946742,100.27727127075195,78.69174770771089,3,250,6.480335006569642,-0.707122802734375,-2.546702285374451,0.07204327462290028
CXR80_IM-2333,train,135.44467075892857,68.16451029385216,0,255,7.920024472906059,128.3680431547619,63.839586023414924,2,255,7.819549219234379,-7.076627604166674,-4.324924270437236,-0.10047525367167953,153.79808005308493,77.98864954323048,0,255,7.594429748597641,141.21207369290866,74.65696440767927,2,255,7.719892758479052,-12.58600636017627,-3.3316851355512114,0.12546300988141112
CXR139_IM-0248,train,139.1760277157738,59.21748812195544,0,254,7.5122388131924955,140.93857421875,62.247988634481814,0,254,7.56315937174457,1.7625465029761926,3.0305005125263733,0.050920558552074446,121.03074212479936,70.58372853352132,0,235,7.459412352257962,120.13149578651685,69.84291966554295,2,246,7.561911302687131,-0.8992463382825093,-0.7408088679783731,0.1024989504291689
CXR778_IM-2321,train,102.24381045386905,43.88016501137367,0,255,6.909255204359191,109.09363374255952,51.62396551503528,2,255,7.322148988503294,6.849823288690473,7.74380050366161,0.41289378414410294,137.1166491386218,49.404921123503925,1,216,7.011688342593498,137.51726512419873,50.367325187634414,2,229,7.244492428618845,0.400615985576934,0.9624040641304887,0.23280408602534663
CXR1631_IM-0412-0001,train,139.21393413859337,54.34865086996175,0,228,7.436987052213082,137.6001865395981,57.3628148706583,2,239,7.527718046602995,-1.6137475989952748,3.014164000696546,0.09073099438991328,123.72906869437702,72.66682844555585,0,231,7.52999372935404,128.37884620246763,71.71942510860103,2,248,7.496006858046156,4.649777508090608,-0.9474033369548209,-0.03398687130788414
CXR1847_IM-0550,train,179.55514322916667,60.29911144387374,0,255,7.492859727408511,155.4367652529762,61.293695318655516,2,255,7.696064837334054,-24.118377976190487,0.9945838747817746,0.20320510992554297,149.93073292267627,83.07181839659843,0,255,7.362703847897546,138.45062412359775,75.84337067551962,2,255,7.619371082203383,-11.480108799078522,-7.228447721078808,0.25666723430583716
CXR2212_IM-0819,train,142.20864486694336,60.14343065421457,0,255,7.557728031863552,138.62753295898438,63.061010831011444,2,255,7.620692005247703,-3.5811119079589844,2.917580176796875,0.06296397338415094,96.93302154541016,84.3175881604092,0,246,6.065927384908777,96.35818099975586,81.89917202846628,3,250,6.18555688229279,-0.5748405456542969,-2.4184161319429194,0.11962949738401285
CXR1580_IM-0378,train,116.87271816903132,68.60210933509767,0,253,7.54135299496339,122.3958384295499,64.56199049637891,3,254,7.409855124322277,5.523120260518581,-4.0401188387187545,-0.1314978706411125,116.75283222235812,71.51848996345323,0,255,7.4446036347216005,117.37957895058709,65.70951528342825,2,255,7.4534264923948275,0.6267467282289658,-5.808974680024988,0.008822857673226991
CXR992_IM-2477-0001,train,146.39088415250808,91.46463193196522,0,255,7.144757892292327,137.6702221126618,86.4067060041908,2,255,7.291690107941509,-8.720662039846275,-5.05792592777442,0.14693221564918169,122.81588478458738,47.642994535628,0,255,7.180733680768862,127.21493540149676,53.24352686117278,2,255,7.430006611391973,4.399050616909378,5.600532325544783,0.2492729306231114
CXR3813_IM-1922,train,104.85425967261905,32.451081150973906,0,163,6.878584051083627,116.82152157738095,39.28687642006573,2,222,7.142139408919467,11.967261904761898,6.835795269091825,0.2635553578358403,103.62709397536058,42.74167209902001,0,254,6.740807148037188,115.64735451722757,47.99443278979053,2,255,7.133838320619903,12.020260541866989,5.252760690770522,0.3930311725827149
CXR1341_IM-0220,train,122.48330766726762,39.97243410580836,0,221,6.687664981713491,129.47645920973557,40.964167390951786,2,229,6.889529203747772,6.993151542467942,0.9917332851434253,0.20186422203428123,135.83432849702382,62.28328438586555,0,255,7.8578211955526225,136.4922619047619,59.63048842928703,0,255,7.718782310324089,0.657933407738085,-2.6527959565785224,-0.13903888522853336
CXR1921_IM-0598,train,106.28001161937378,60.429394048293226,0,243,7.628136945619389,113.11427501223092,62.07232280074665,2,247,7.6111627563230835,6.834263392857139,1.6429287524534217,-0.01697418929630512,75.14054091242662,69.04273240064335,0,242,6.850705261973503,83.93427791707437,70.86742869154841,2,248,7.043647662017986,8.793737004647753,1.8246962909050666,0.19294240004448326
CXR1366_IM-0237,train,104.2685314360119,29.68848578033048,0,247,6.793290926382671,115.80036272321429,37.68822710961675,2,253,7.12875422906933,11.531831287202394,7.999741329286266,0.3354633026866596,137.3318090194311,41.95506475371916,0,199,7.001984260668456,140.83861991686697,47.72778116060541,0,232,7.336624561978116,3.5068108974358836,5.7727164068862535,0.33464030130966016
CXR2002_IM-0654,train,153.79937220982143,64.0433458340929,0,255,7.74377881291408,135.45634765625,64.1119032154514,2,255,7.796522292974338,-18.34302455357144,0.06855738135850231,0.05274348006025775,142.00628818609775,91.65788817357776,0,255,7.308183884767485,131.86212940705127,83.1030241013921,3,255,7.593219171622132,-10.144158779046478,-8.554864072185666,0.2850352868546473
CXR499_IM-2116,train,105.30399889823718,33.589500812577434,0,246,6.613283926873861,116.65268179086539,41.52237941287657,2,248,7.14729065864355,11.348682892628204,7.932878600299134,0.534006731769689,166.40599333934296,79.0329341437755,0,255,7.29926925154432,153.88414275340546,74.75944525541834,2,255,7.527378032126121,-12.5218505859375,-4.273488888357164,0.22810878058180073
CXR2597_IM-1087,train,129.37043067984987,53.14597450204693,0,255,7.541135877429568,133.57467432881063,55.14706669532428,2,255,7.520621357149724,4.204243648960755,2.0010921932773442,-0.020514520279843573,119.6413947044335,75.61873884600224,0,245,7.383717248103023,118.97685434626437,71.6876020893945,3,249,7.373412051285924,-0.6645403581691198,-3.931136756607742,-0.010305196817099294
CXR482_IM-2106,train,159.01411320612982,64.99986558680862,0,255,7.71557177985627,143.45796399238782,65.34307793742383,0,255,7.780642308830844,-15.556149213742003,0.34321235061520383,0.06507052897457388,113.77675530849359,38.69907184749777,9,214,7.070011381571611,123.86946927584134,49.11981966641144,4,246,7.463163169796679,10.092713967347748,10.420747818913668,0.3931517882250679
CXR3393_IM-1637,train,164.35381610576923,61.34671281036056,0,255,7.658781470488103,151.6713366386218,61.27942627555935,2,255,7.659405117778996,-12.68247946714743,-0.06728653480120528,0.0006236472908929258,145.78353490584936,70.66607121793767,0,231,7.16533906783523,143.73819360977564,66.31331712391516,0,241,7.445607273084256,-2.0453412960737296,-4.352754094022515,0.2802682052490262
CXR1639_IM-0418,train,116.34331182875896,53.50384743399323,0,255,7.569559923135271,125.8397458606802,51.304506150192964,2,255,7.510547266035438,9.49643403192124,-2.1993412838002655,-0.05901265709983328,146.86885590514305,58.00688658103732,0,255,7.615151156449706,142.3775864271117,58.33290443588153,0,255,7.567042727196714,-4.491269478031342,0.32601785484420986,-0.048108429252991414
CXR3137_IM-1476,train,116.11840150122549,61.70981181805731,0,252,7.276680467811684,119.32550551470588,65.23471190130427,2,254,7.4608324204344285,3.2071040134803894,3.524900083246955,0.1841519526227442,87.40014169730392,79.98994963568168,0,247,6.568387776165844,90.41910232843138,78.60116628064135,2,250,6.758978541696873,3.018960631127456,-1.3887833550403315,0.19059076553102905
CXR35_IM-1704,train,118.24973138840326,52.80792152348727,0,255,7.541974076053334,120.61197006118881,58.451380989792746,2,255,7.676367700875318,2.3622386727855513,5.6434594663054725,0.1343936248219837,102.53814680724932,72.1841617382649,0,255,7.20659887197737,106.83924034552845,71.73686027798293,2,255,7.186809357132137,4.301093538279133,-0.44730146028197737,-0.019789514845232503
CXR1596_IM-0387,train,115.38433314732143,40.94967620504757,0,215,7.179637224381421,121.42170758928572,51.89309960479397,2,238,7.575550740197184,6.037374441964289,10.9434233997464,0.3959135158157636,115.37357897636218,59.29147153301986,0,234,6.926352788875711,119.68667993790064,61.80052052409513,0,245,7.300980313233468,4.313100961538453,2.509048991075268,0.3746275243577566
CXR2032_IM-0677,train,126.91150841346153,35.885517211979035,0,232,7.055656353852459,130.02464255308493,43.77140362533188,0,244,7.26079326058922,3.113134139623398,7.885886413352843,0.20513690673676077,92.42810371594551,59.90036775292751,0,226,6.747689392902736,100.74080090645032,63.43934658444768,2,229,6.9854738368309715,8.312697190504807,3.5389788315201685,0.23778444392823506
CXR277_IM-1213,train,128.1653175354004,70.86536894078594,0,255,7.550456883220985,123.17205047607422,70.3067928505043,2,255,7.6033079542268,-4.993267059326172,-0.5585760902816475,0.05285107100581499,85.04121398925781,80.85937813075694,0,246,5.965052339968557,85.3274040222168,77.93011505441004,2,254,6.08486032926424,0.2861900329589844,-2.929263076346899,0.11980798929568248
CXR1483_IM-0313,train,158.58371353149414,64.47462309871916,0,254,7.533742324499363,155.15912246704102,65.09509133921053,3,254,7.531790979898561,-3.424591064453125,0.6204682404913626,-0.0019513446008012636,119.80235010162602,70.59462233094077,0,255,7.594221087188102,124.44587779471544,65.14861556600398,3,255,7.436450657004699,4.643527693089425,-5.446006764936783,-0.15777043018340287
CXR1655_IM-0431,train,136.67874109263659,54.83455413000683,0,251,7.613103537543017,139.0480487307007,56.673708250565795,0,255,7.578125132809137,2.3693076380641287,1.839154120558966,-0.03497840473387992,146.22632651033388,54.82269909334527,0,226,7.420794778385639,146.43185487877582,55.59347938688698,0,236,7.461584429491873,0.20552836844194644,0.7707802935417121,0.040789651106234004
CXR2941_IM-1342,train,100.08557942708333,31.391840605966546,0,254,6.851309937436853,113.78660714285714,36.38069853833665,2,255,6.910859834170008,13.701027715773805,4.988857932370106,0.05954989673315492,180.53252391326123,71.36443946069231,0,255,7.202940457460396,164.11232972756412,68.42060478302757,0,255,7.47822898163757,-16.420194185697113,-2.9438346776647393,0.2752885241771743
CXR3272_IM-1553,train,114.29508590698242,74.3904669732531,0,248,7.314613376435823,117.76445770263672,73.71618953733486,2,253,7.3427809262297625,3.469371795654297,-0.674277435918242,0.028167549793939095,75.35449981689453,72.99372142630203,0,242,5.927757543147635,82.12105560302734,74.22235837295142,2,249,6.018935923892072,6.7665557861328125,1.228636946649388,0.09117838074443707
CXR1160_IM-0107,train,118.96855697759632,61.4503717233568,0,255,7.557823993997298,120.04175172738694,62.41323445473297,0,255,7.629282685909651,1.0731947497906162,0.9628627313761697,0.07145869191235299,88.00278787644389,79.0512674115471,0,245,6.658201522679413,90.72343943378714,76.00077948215078,2,249,6.6937927251057125,2.7206515573432455,-3.0504879293963256,0.03559120242629987
CXR346_IM-1680,train,120.49808407738095,67.01453751624898,0,245,7.339264744454264,119.85333426339285,71.46818928811284,2,249,7.502170801657208,-0.6447498139880992,4.453651771863861,0.16290605720294415,78.00917053222656,76.42306958641629,0,255,6.227102463768305,83.86847686767578,74.3806047996844,0,255,6.864382463834656,5.859306335449219,-2.042464786731884,0.637280000066351
CXR326_IM-1546,train,113.84174053485577,72.54586088023737,0,229,7.254653941078221,116.07324531750801,73.80062413848161,2,247,7.4033260906894185,2.2315047826522374,1.254763258244239,0.14867214961119757,138.79666528946314,59.30460411708076,0,236,7.529296575837835,135.10321514423077,60.93982445377175,3,250,7.6566275601777,-3.6934501452323616,1.6352203366909919,0.12733098433986534
CXR1340_IM-0220,train,130.67687790023203,65.19334177673925,0,245,7.604066559249898,131.02011582801623,66.47248291122679,3,248,7.594408067530253,0.3432379277842017,1.2791411344875456,-0.00965849171964539,94.83691762659672,72.98224763503403,0,254,6.9955873451269674,100.56606766081204,72.69499612681471,2,254,7.185584973611235,5.729150034215323,-0.2872515082193132,0.18999762848426727
CXR2117_IM-0745,train,128.8359375,65.09091610763683,0,246,7.687228975950305,132.9081725477006,60.90847403340408,3,249,7.582825501540777,4.0722350477005875,-4.182442074232746,-0.10440347440952813,64.7229008683953,61.78360016542028,0,255,5.88368637768785,75.39792915239725,65.07817308153427,3,255,5.96807579012541,10.675028284001954,3.2945729161139923,0.08438941243756037
